,full_text,sentiment,emotion
599,"@Noelleal Hay gente tan estúpida, que creen en unas posibles elecciones en Venezuela, que NO va a perder la tiranía y súmale si gana petro en Colombia... El narcotráfico en México, va ser un juego de bebés, con lo que va ser el narcotráfico en Venezuela y Colombia. El último apague la luz",negative,anger
173,"#ColombiaDecide | Federico Gutiérrez estuvo en San Andrés y la Guajira, analizó el panorama ante la disputa de mar con Nicaragua y aseguró que no dialogaría con el Gobierno de Daniel Ortega. Más en https://t.co/0Rr4ts0rOv https://t.co/Au02d1r31M",neutral,joy
449,Comenzaron los simulacros de las elecciones de Presidente y Vicepresidente de 2022 en Colombia https://t.co/DVamXNXiGC,neutral,joy
333,"El Uribismo es el patrón del clan del golfo, un grupo paramilitar creado por estos delincuentes, el paro armado y la extradición de Otoniel es una estrategia para militarizar colombia y boicotear las elecciones.Piensan que es la única opción que tienen para no perder. @ONU_es https://t.co/vU7BSM2vgg",negative,anger
40,"Cómo que regañan? Ésto es inaudito, cómo no lo suspenden de su cargo? Yo no sé si es un inepto o un tramposo o las dos? No puede tener ese cargo para las presidenciales!!!!! https://t.co/hSGaqSukpR",negative,anger
103,"Mucho discurso barato, mucho bla...bla...bla y 200 Vehículos quemados, el Club del Clan con el Control en todo el País. Acá Iván Duque no es el Presidente, Otoniel le dió Golpe de Estado, las Elecciones Controladas por Fraude, y, Colombia en guerra, pero aquí no ha pasado nada.",negative,fear
581,@MonederoJC A @petrogustavo lo quieren asesinar porque será el ganador de las elecciones presidenciales en Colombia.,negative,anger
100,Ya nos habían dicho que iban a ser una de las elecciones más violentas de Colombia. Duele el país. #ParoArmado https://t.co/XKULPQogXr,negative,anger
130,"Se acercan las elecciones presidenciales en Colombia y las comparaciones con Venezuela han sido inevitables.  ¿Está Colombia como Venezuela? #Análisis  por @jgmartinez522

Haz clic en el video para más detalles 👇
 https://t.co/zfKDhPWfAK",neutral,fear
257,"@Alfarero3O @PGN_COL NO IMPORTA que salgamos a votar 20 millones por @FicoGutierrez ,El registrador ""Tibisay VEGA"" y el @CNE_COLOMBIA al servicio de las 2 Prostitutas de la Justicia,""La suprema y La constitucional,se van a robar las elecciones a favor de ""PETRO"" ya se robaron las parlamentarias OJO!!",negative,anger
506,"🇨🇴🗞️Junto a más de 30 organizaciones y colectivas defensoras de derechos humanos convocamos al primer debate feminista de cara a las elecciones presidenciales de Colombia del 29 de mayo de 2022.

#EleccionesColombia2022 #HablemosDeLasElecciones2022 #EleccionesPresidenciales2022 https://t.co/B4sjlQ59aC",neutral,fear
400,"El Consejo Nacional Electoral @CNE_COLOMBIA  envió concepto jurídico al Tribunal de Cundinamarca en el que pide que no se suspenda al registrador Alexander Vega. 

Según el organismo electoral, las elecciones legislativas cumplieron con todas las garantías de transparencia.",neutral,fear
178,"@jarizabaletaf @NanaGioys Lo que puso al @CeDemocratico en el senado y a Duque como presidente en 2018 ahora resulta que es un “torcido” sólo porque no es de su lado

Piden la salida del registrador y se ponen a chillar como hizo el perdedor de ésos tiempos. 
Uribestias = Mamertos.
https://t.co/Zwz6ilaQqK",negative,anger
422,Advierten inhabilidades en jurados de votación elegidos para elecciones presidenciales  https://t.co/E29cwaZIts,neutral,fear
481,"#Mundo Gustavo Petro, candidato presidencial de Colombia, ratificó que de salir victorioso en las elecciones del 29May retomará las relaciones con Venezuela.

La propuesta fue aplaudida por sus seguidores. ""Es lo más recomendable"" para esta región latinoamericana, dijo. #6Mayo https://t.co/OmS5zk5lcd",negative,fear
260,"Estos días y hasta el 29 de mayo día de las elecciones presidenciales en Colombia se prevé tensiones, incremento de actos criminales y delincuenciales, asonadas, pescas milagrosas, y guerra ideológica en todo el territorio nacional.
¡Fácil no será, estamos regresando al pasado!",negative,fear
448,Rodolfo Hernández: “Fajardo como que ya pasó a la historia” https://t.co/46LHuywOBq,neutral,anger
80,@CGurisattiNTN24 El senador de Colombia en EEUUtiene toda la razón sino tienen gente preparada para las elecciones nos van a robar la libertad en primera vuelta,negative,fear
569,Es curioso que en este momento en #Colombia empiecen a verse actos sospechosos de las autodefensas y grupos armados. Una evocación al pasado. Será que lo que quieren es revivir la #SeguridadDemocratica para las elecciones? A quién buscan favorecer?,negative,sadness
115,Haga “match” con la elección presidencial | EL ESPECTADOR https://t.co/nl4e0pwVr4,neutral,joy
324,"El comunista @petrogustavo se quitó la careta este viernes y dijo que si gana las elecciones del #29Mayo en #Colombia reconocerá y trabajará diplomáticamente con el dictador @NicolasMaduro

#Colombianos, no permitan que llegue el #Comunismo en su país.

Voten por @FicoGutierrez https://t.co/IDWS9UoyaG",neutral,joy
336,"@supershadai @Registraduria Quien o que institución en Colombia atiende los reclamos al fraude electoral?
Porque no suspender a al registrador que ya la defeco en las elecciones de senado y camara.
Hay una desconfianza general en cuanto a las presidenciales.
Están provocando una respuesta violenta.",negative,sadness
537,🇨🇴 La calificadora de riesgos le mantuvo a #Colombia su calificación crediticia confiando en que su estabilidad macroeconómica se mantendrá una vez elija nuevo presidente: https://t.co/Ajf3jcFhdX,positive,fear
0,"@IvanDuque Sus socios de las AGC tienen este platanal vuelto mierda, pero no haces nada, usted inservible, ha logrado la peor inflación en Colombia y solo pública maricadas sin sentido, se robó las elecciones para entregar el país, valiente idiota tenemos de presidente.",negative,anger
442,"Petro promete reanudar relaciones diplomáticas con Maduro si gana elecciones en Colombia
#TalCual #ClaroyRaspao #AmigosDeNuevo 
https://t.co/Kpm7VZydwZ https://t.co/xyy0uPwwzZ",negative,sadness
539,"@jarizabaletaf Pasan los dias ahí está  @Registraduria con el Registrador Alexander Vega qué horror y la @PGN_COL NADA hace
a 15 días de las Elecciones 
Presidenciales.
A pesar Dr Todo Tengo la conviction qué @FicoGutierrez es nuestro próximo Presidente de Colombia 2.022-2026",negative,anger
214,"Tengo una relation de amor-odio con colombia. Me quiero mourir de tristeza cuando la dejo, pero a veces la détesto en elecciones, o cuando me cobran 4 veces mas cualquier guevonada.",negative,sadness
620,"@Registraduria @PGN_COL @CGR_Colombia @moecolombia Una pregunta

¿El es quien capacito a los jurados de votación del Pacto Histórico para que pudiera votar 2 veces y así ""democratizar"" con el registrador,  Indra y Petro las elecciones al Congreso? 

#RegistraduriaCorrupta 
#TibisayVegaRenuncie 
#RegistradorRenuncie",negative,anger
159,"Estas elecciones son la Colombia buena y decente con #Fico vs un grupo de delincuentes comandados por @petrogustavo , asi de sencillito papa!",negative,anger
157,"🤣😂🤣 y se les llena la boca diciendo ...lleno total. Así viven, de fantasías! #fico #FueraPetro #fueraextremaizquierda  #petro #Colombia #Elecciones https://t.co/La0TI0hmqg",negative,anger
503,"@bpmacias @PaulaBayarte @InesAmarelo @JavierCBugarin @carlasamon 🇨🇴 Un posible atentado contra el candidato Gustavo Petro preocupa a Colombia a tres semanas de las elecciones. 🗳

https://t.co/u7OwKlgtiA https://t.co/4vI8OFEnwS",negative,sadness
311,"@CARLOSFMEJIA @infopresidencia @PGN_COL @FiscaliaCol @CNE_COLOMBIA Si la Dra Cabello no se pronuncia y no aparta al Registrador y se roban las elecciones como las del congreso,, va tener culpabilidad porque hay pruebas suficientes,, y la corte que lo eligió también es cómplice si no se pronuncian y lo apartan del cargo, eviten algo peor,🇨🇴🇨🇴🇨🇴",neutral,sadness
156,@jorgeborjajp @lafm @FiscaliaCol tienen las elecciones cuadradas para que gane el hampón de @petrogustavo como sea.Yo no creo en la @Registraduria ni en @IndraenColombia que tiene cuestionamientos de su software en otros países pero la @CGR_Colombia @PGN_COL @CNE_COLOMBIA pasan de agache y no dicen ni hacen nada,negative,anger
123,@ernestomaciast @Registraduria @PGN_COL tienen las elecciones cuadradas para que gane el hampón de @petrogustavo como sea.Yo no creo en la @Registraduria ni en @IndraenColombia que tiene cuestionamientos de su software en otros países pero la @CGR_Colombia @PGN_COL @CNE_COLOMBIA pasan de agache y no dicen ni hacen nada,negative,anger
41,"Le pedí a ⁦@ElyangelicaNews⁩ , destacada periodista venezolana en el exilio, que le hablara a Colombia y nos contara sobre su país y nuestras elecciones. Esta es una #CartaDesdeElFururo 

Mi columna en ⁦@RevistaSemana⁩ 👇🏻 https://t.co/ZJAOCFSEMj",neutral,joy
529,"@lcvelez El mayor riesgo en las elecciones está en la misma  @Registraduria el @CNE_COLOMBIA los jurados, los supuestos delegados internacionales  que trajeron a favor de ellos, y de remate la misma Registraduria descarada haciéndole campaña a los que ofrecen el supuesto cambio 🤦🏻‍♀️ https://t.co/Xghmj77P1S",negative,fear
8,"@Margaritarosadf Nos llevó el putas, aunque aquí en Colombia también estamos en guerra y como seguramente Petro gana las elecciones vamos a estar peor y sobra decir por obra de quién",negative,sadness
374,"https://t.co/KXwMVRujE7 recomendado, votemos a conciencia. Este app que saco @elespectador le ayuda a ver como sus posiciones se alinean con su candidato. 1/3 #eleccionescolombia2022 #elecciones #colombia",neutral,anger
320,"@lafm NO IMPORTA que salgamos a votar 20 millones por @FicoGutierrez ,El registrador ""Tibisay VEGA"" y el @CNE_COLOMBIA al servicio de las 2 Prostitutas de la Justicia,""La suprema y La constitucional,se van a robar las elecciones a favor de ""PETRO"" ya se robaron las parlamentarias OJO!!",negative,fear
111,"El candidato a la Presidencia de Colombia Gustavo Petro, anunció este viernes que retomará las relaciones diplomáticas con Venezuela si gana las elecciones y llega a la jefatura del Estado colombiano.",neutral,joy
411,"2.925 jurados de votación estarían inhabilitados para estar en las elecciones presidenciales, ¿por qué? ⬇ https://t.co/QvDgqo11wV",neutral,sadness
561,"@RenataSokolov A ustedes, la derecha, buscando alterar el orden público para suspender elecciones y perpetuar el régimen de terror que pretende amedrentarnos...pero Colombia dijo no más y con Petro ganaremos en primera vuelta.",positive,fear
436,"En nuestro país, siempre se debe pensar mal. Seguro el paro armado, la policía quieta, todo tan cerca de elecciones. Duque agilizando la extradición de Otoniel… en fin. Esto es Colombia.",negative,sadness
404,"Petro promete reanudar relaciones diplomáticas con Maduro si gana elecciones en Colombia
#TalCual #ClaroyRaspao #AmigosDeNuevo 
https://t.co/Kpm7VZPOox https://t.co/KpaZYf7BID",negative,fear
95,"Colombia murió el día q J.M. Santos fué elegido presidente. No fué al azar la denominación ""Día D"" q se le dió al supuesto ""primer día de paz"" luego d la firma d la rendición del estado ante el narcoterrorismo d las farc. No obstante les diremos NO aunque se roben las elecciones. https://t.co/OqmnQdbn8O",negative,sadness
191,"Sobre lo de RCN y el Ing… me cuesta pensar que este país me lleve a vivir el dicho de “piensa mal y acertarás” con todo el Histórico de la política, pero, seré la única con la duda de si en verdad fue matoneo o estrategia? 20 días antes de elecciones? Casualidades en Colombia?",negative,sadness
469,Elecciones en Colombia: el silencio que decidirá al ganador https://t.co/lHH5JFvDd9,neutral,fear
457,"#COLOMBIA: Si vas a cubrir las elecciones necesitas un plan de comunicación. 

Alerta rápidamente a los demás si algo te ha sucedido y proporciona toda la información necesaria para poner en marcha una respuesta adecuada.  @ACOSalliance 

Encuéntralo aquí: https://t.co/b7OZvGdeDc https://t.co/420CLbD7Ur",neutral,fear
382,"@CoronelBillKil1 El tipo más demócrata de Colombia es Petro. No solo le robaron las elecciones de hace 4 años ,sino que el estamento no se ha encargado sino de perseguirlo con sanciones y faltas investigaciones. Todo lo ha ganado Petro",positive,sadness
357,"👮‍♀️ La reprensión a la sociedad, manifiesta un gobierno que se ve amenazado y con poca capacidad de negociación y respuesta institucional. Más en revista #CienDías 104 👉🏽 https://t.co/d2YUoyQ8k6

📸 @infopresidencia https://t.co/ZonY8FcHEm",negative,fear
134,"@CCSILVA86 @jlreales @Lolita_Celedon @petrogustavo Quien llena, llena antes, durante o despues del festival, eso no es nuevo para la campaña de Petro quien vienes desde las elecciones pasadas llenando plazas en toda Colombia.",positive,anger
498,"Así reaccionaron algunos candidatos al alza de la #inflación Variación anual del IPC llegó a 9,23% en abril, informó el @DANE_Colombia . Esto dijeron los aspirantes a la Presidencia sobre el dato, el más alto en 21 años. https://t.co/KkxlGRIPCi via @Portafolioco",negative,sadness
210,"@petrogustavo Pobre Colombia como gane usted las elecciones. Miseria trae siempre sus políticas, sin excepción.",negative,fear
486,"@PGN_COL @RedMasNoticias @NoticiasCaracol @NoticiasRCN @elespectador @ElNuevoSiglo @AtlanticoEmi @larepublica_co @elheraldoco @RevistaSemana @BluRadioCo Las elecciones en Colombia fueron un fraude debe anularlas y las de presidencia deben aplazarlas no hay GARANTÍAS, hubo un PACTO DE ROBO Y ATRACÓ AL PAIS",negative,sadness
223,"A menos de un mes de las elecciones el país está paralizado y una vez más, la Colombia rural es la más impactada. 

Hasta cuándo seguiremos viviendo bajo el relato de violencia, hasta cuántas generaciones más tendrá que llegar el miedo de vivir en el país.",negative,fear
22,"Asesinado militante campesino del Pacto Histórico en Colombia

Pese a aproximarse las elecciones presidenciales en Colombia, la violencia sigue en aumento y está vez acabó con la vida de un militante campesino del Pacto Histórico

#JuventudDeportivaDeOro
https://t.co/ld4jfHeNCk https://t.co/Z75KVwQkH3",negative,sadness
64,"@LaNocheNTN24 @CGurisattiNTN24 @Germancalderon1 @JeffersonNTN24 NO TENGO CONFIANZA EN EL CNE, NI EN LA REGISTRADURIA. Es evidente que han mucho dinero de por  medio para favorecer a Gustavo Petro, porque el y todo el mundo sabe que si no es robándose las elecciones nunca va a ser presidente. La Democracia Colombia nunca a estado tan amenazada",negative,anger
334,"Marbelle amenaza con irse de Colombia si Petro gana las elecciones ✈️✈️✈️

La caleña tiene decidido abandonar el país si el candidato del Pacto Histórico gana su lugar en la Casa de Nariño por los próximos cuatro años. #tuvozpereira https://t.co/GHdCZ9AJZA",neutral,joy
521,"Que muestren un inventario de las múltiples obras a lo largo de Colombia con sus respectivos ""contratos"" y fechas de aprobación e iniciación para ver si concuerdan con la gigante emisión de mermelada del presidente Iván Duque antes de las elecciones
https://t.co/zq9GIbZzwz",negative,sadness
81,"@MONYRODRIGUEZOF Piensan sabotear las elecciones, sospechoso si es a días de las elecciones y el ejército de Colombia nuestros héroes, brillan por su ausencia por algo será ...",negative,anger
252,"@ingrodolfohdez NO IMPORTA que salgamos a votar 20 millones por @FicoGutierrez ,El registrador ""Tibisay VEGA"" y el @CNE_COLOMBIA al servicio de las 2 Prostitutas de la Justicia,""La suprema y La constitucional,se van a robar las elecciones a favor de ""PETRO"" ya se robaron las parlamentarias OJO!!",negative,anger
39,"A pocas semanas de las elecciones presidenciales en Colombia, el internacionalista argentino Juan Pablo de María dialogó con GPS Internacional para analizar las perspectivas en torno a las implicaciones de una eventual victoria de Petro para la integración latinoamericana.",neutral,joy
536,"La @PGN_COL haciendo la tarea de la @Registraduria a pesar del creciente presupuesto va ""de para atrás"".. Más irregularidades y Alexander Vega a 23 días de las elecciones presidenciales sigue atornillado al cargo ¿@CNE_COLOMBIA @FiscaliaCol? @CaracolRadio https://t.co/J8U66CXgzI",negative,anger
565,"@AABenedetti @petrogustavo Es el mismo cuento,el mismo libreto,la misma película,cada mayo víspera de elecciones el kakas se inventa que lo van a matar,y sí, después lo matan pero en las urnas, Colombia le ha dicho 3 veces que no, que siga participando,y esté Año no va a ser la excepciónJAMÁSSERÁPRESIDENTE",negative,anger
195,@_21jordig @petrogustavo @FranciaMarquezM @petrogustavo y @FranciaMarquezM presidente y vicepresidente de Colombia. Elecciones 2022.,neutral,joy
557,"https://t.co/GjKOUcumKE ""8 años de desolacion.masacres, desplazamientos,  despojos , hambruna generalizad;21 millones de colombianos con hambruna,sin salud,sin trabajo digno.Colapso total del uribismo.",negative,sadness
237,Colombia | Petro anuncia que si gana restablecerá las relaciones diplomáticas y consulares con Venezuela @InfoNodal https://t.co/X5FawyQTTi,neutral,fear
297,"""Lo que está viviendo Latinoamérica, cortesías de los procesos del Foro de Sao Paulo, se va poniendo realmente delicado. Hay que estar pendiente de lo que sucede en Chile y Perú, previo a las elecciones de Colombia."" @Noelleal",negative,fear
379,"Hice el ejercicio de la Match Presidencial del @elespectador.

Me gustó. Creo que me define ideológicamente. Lo más importante es que me deja claro por quien no debo votar.

Aquí les dejo el enlace para que hagan el ejercicio. 

https://t.co/jHXsHZWoDO https://t.co/nJsUylMydh",neutral,fear
17,"Que tristeza que @PGN_COL @FiscaliaCol @RamaJudicialCol @MinInterior NO puedan sacar a  mag @CNE_COLOMBIA Alexander Vega @Registraduria y estén sometidos a un delincuente @petrogustavo, #Colombia merece explicación bodrio elecciones y candidato que se alia con mafias y narcos.",negative,sadness
307,@GralJuvenalDiaz NARCOPARAURIBISMO GENOCIDA Y CLAN DEL GOLFO TRABAJAN EN LLAVE PARA METER MIEDO A COLOMBIA Y ROBARSE LAS ELECCIONES EL 29 MAYO.,negative,anger
398,Advierten inhabilidades en jurados de votación elegidos para elecciones presidenciales  https://t.co/oUCjxiVqOi,neutral,anger
35,(Elecciones Colombia: ¿qué muestran las más recientes encuestas presidenciales?) publicado en https://t.co/XJ7xIbDAXM - https://t.co/kBmI6ABhaM https://t.co/Qp16PJZguR,neutral,fear
158,"@andreash1 @SofyCasas_ @lacoutu @Registraduria @consejodeestado @CConstitucional @CNE_COLOMBIA @FiscaliaCol ADELANTE CON LA TUTELATÓN. QUIEN SE APUNTA??' ...ALLI GANAMOS, LOS BUENOS, QUE SOMOS MAS; FRENTE AL #PACTOVEGAPETRO PARA ROBARSE LAS ELECCIONES. SOMOS MAS UNIDOS https://t.co/KpcXgLOFOJ",negative,anger
71,"@NTN24 se siente el sesgo de parte del CNE,por parte de ese magistrado además dice que está investigando pero están es ganando tiempo a que pasen las elecciones no están pensando para nada en Colombia.",negative,anger
545,"Colombia. País de las jugaditas...

Con o sin Ley de garantías el Uribismo siempre ha encontrado y encontrará la manera de amañar elecciones y comprar votos.",negative,anger
63,"Lo más visto del día: @LaNocheNTN24: '¿Por qué cree usted que debe ser suspendido Alexander Vega, Registrador Nacional del Estado Civil a 23 días de las elecciones presidenciales en Colombia? Responde el abogado constit… https://t.co/GYNN43Mzj2, see more https://t.co/V2dteOMxQQ",neutral,anger
482,"El Liverpool del colombiano Luis Diáz disputará la final de la Champions League el 28 de mayo, justo un día antes de las elecciones en Colombia. https://t.co/zpfUPNuImf",positive,joy
395,"Alertan que miles de jurados de votación están inhabilitados para estar en las elecciones a Presidente https://t.co/U0B0pSdoT0
via SQUID App https://t.co/HbtsGbArmc",neutral,anger
578,"¿Y Si gana @petrogustavo? ¡Colombia 🇨🇴escucha!

Otro clip de la emisión de #EncuentroLibertario🗽, con  @CarlosAChacon, del @ICPColombia, y a @Juan__Angel__, del @libertariocol sobre las elecciones presidenciales colombianas.

Vea el video completo aquí: https://t.co/FFZeuyo62H https://t.co/Lyvy7pOnnd",neutral,sadness
517,"Periódico de William Velez Sierra Match presidencial: descubra su candidato ideal para las elecciones en Colombia | El Espectador https://t.co/1nISuNbpGp, see more https://t.co/dMgANevJFy",neutral,joy
595,Se han robado las elecciones del congreso !! @PGN_COL @CGR_Colombia @DELAESPRIELLAE  @FiscaliaCol y no va a pasar nada ???,negative,anger
359,"✊🏽Apertura y estabilidad democrática en Colombia, 🗳 el análisis de Daniel Ricardo Amaya en revista #CienDías edición N. 104 📲 https://t.co/d2YUoyQ8k6

📸 @PactoHistorico https://t.co/c1UQd4KNDJ",neutral,joy
196,@_21jordig @petrogustavo @FranciaMarquezM @petrogustavo y @FranciaMarquezM presidente y vicepresidente de Colombia. Elecciones 2022.,neutral,joy
53,"@CARLOSFMEJIA @infopresidencia @FiscaliaCol @PGN_COL @CNE_COLOMBIA Así era que el centro demoníaco obtenía mayorías en las últimas elecciones. Y como tenían su material, ahora sí lo publican. Quién sabe que más fechorías propias les falta por sacar para inculpar a PETRO PRESIDENTE",negative,anger
87,"@davoelbravo @CARLOSFMEJIA @el82ye78 @infopresidencia @FiscaliaCol @PGN_COL @CNE_COLOMBIA Por qué cree que no hacen nada, por la sencilla razón que no hay nada, no existen evidencias, perdieron las elecciones.",negative,anger
211,"¿Por qué cree usted que debe ser suspendido Alexander Vega, Registrador Nacional del Estado Civil a 23 días de las elecciones presidenciales en Colombia? Responde el abogado constitucionalista ➡️ @Germancalderon1 en diálogo con @JeffersonNTN24 Directora @CGurisattiNTN24 ⬇️ https://t.co/HpbMJ16s1T",neutral,sadness
520,"Colombia, el país donde la izquierda por practicar su credo religioso le hace  escándalo al presidente pero se roban la elecciones y todo tranquilo",negative,sadness
593,"👉 Nueva Encuesta para la opinión pública en General:

✏️ Quedan menos de 95 días para Celebrar las Elecciones Presidenciales en Colombia.
La pregunta del Día?

💢 Quien Cree Usted que Gane las Elecciones Presidenciales de la República de 🇨🇴?

Vota y Reetwitea.",neutral,joy
602,Cucuteños petristas e Idiotas Útiles para Venezuela... 😂🤣 #fico #petro #FueraPetro #fueraextremaizquierda #Colombia #Elecciones https://t.co/2KKVPTzaVU,negative,anger
425,"@Oscarkast13 @palana61 Será que Colombia está a punto de vivir en carne propia lo sucedido en las elecciones de los Estados Unidos? 
Que guarden este trino también. 
🍿🐸🍿
🤣🤣🤣",neutral,fear
399,@AlvaroUribeVel No viejito sarnoso ; ya conocemos su accionar ; crea el caos y culpa a tu enemigo político para poderle ganar las elecciones ; ya COLOMBIA sabe cómo actúa usted ; paraco hijueputa,negative,sadness
589,"@petrogustavo Quieren hacer arder a Colombia como sea...y sabotear las elecciones,se unío toda la mafia politico-paramilitar con sus medios de comunicación y sus generales golpistas,alrededor de su patrón,no podemos ceder,Colombia va por el  cambio!!
@petrogustavo PRESIDENTE!!",negative,fear
125,En Colombia con las elecciones,neutral,joy
327,Es una ventaja que las elecciones del congreso en Colombia fueran primero que las presidenciales porque hoy si estariamos sin opciones de denunciar el fraude tan descarado que se presentó. Fuera el registrador o nos vamos a la M...,negative,fear
201,"Un abrazo fuerte @CamiloRomero en próximas elecciones espero que mi voto sea por Usted, desde el cielo  tu madre iluminará ese camino, y el de Colombia hoy.❤️ https://t.co/IiVUDKZpb0",positive,joy
190,"De aquí a 23 dias de elecciones 
Y con la ayuda de el clan del Golfo habrá un golpe de estado de toda las ffmm de Colombia.Policia,Ejercito,paramilitarismo, Y aguilas negras en general.todas ellas.unidas.Dios proteja a Colombia de tanto bandido en el poder.",neutral,sadness
621,"El próximo 2 de junio se realizará el ""Debate Feminista: Colombia 2022"" con los candidatos presidenciales que logren llegar a segunda vuelta 💭🇨🇴

https://t.co/zpHp59ivvi",neutral,joy
176,"#Colombia El Tribunal Administrativo de Cundinamarca lanzó duros cuestionamientos al funcionario y dejó la decisión en manos de la Procuraduría.
https://t.co/p10xZKLDMk",neutral,anger
48,"@HELIODOPTERO @cataboc El propósito es que halla elecciones en una Colombia aterrorizada. No podemos caer nuevamente en la trampa, votemos bien. No podemos permitir que el innombrable siga gobernando. Nuestro país necesita un cambio urgente.",negative,fear
230,En Colombia hace falta un presidente como @nayibbukele que no le teme a nada y va de frente contra las fuerzas oscuras aliadas con políticos que lo único que buscas es inestabilidad en el país previo a elecciones.,positive,sadness
181,A semanas de las elecciones en #Colombia ¿será que la ola progresista se extiende hacia el norte del sur? https://t.co/0r6fEbL6Ht,neutral,fear
121,@JhonFalcon11 @KamiloAlvarez @LEO0492 @ecoaneko @fdbedout @donarielm @CesarPachonAgro @LauraMMoficial @LuzMBernalParra @Betocoralg https://t.co/LqVeIRR8oh ello pollo Carvajal va a cantar y Petro va tener que correr.,negative,joy
219,"@CARLOSFMEJIA @infopresidencia @PGN_COL @FiscaliaCol @CNE_COLOMBIA Cuanto les pagaron por el favor?  Lastima la platica, siga llorando cafre hpta, el 29 nos vemos en las urnas, no más narco uribismo, sigan robando a ver si les alcanza, solo comprando votos ganan elecciones, malnacido.",negative,anger
127,"Occidente es debil solo había atacar a Colombia con paro nacional, elecciones limpias, Rusia atacara Ucrania lavadero de Nazis, China bloqueara su cadena suministro y Patron oro volviera
Bitcoin se expanda en todo el mundo",negative,anger
187,@LaNocheNTN24 @LuisGPerezCasas @CGurisattiNTN24 Bla bla bla … nos van a robar las elecciones de mayo . Ojo Colombia 🇨🇴 no estoy de acuerdo con el fallo. No hay justicia,negative,anger
112,"Procuraduría alerta que 2925 jurados de votación están inhabilitados para estar en las presidenciales.
6 de mayo 2022
https://t.co/J4x8h9QGBR",neutral,joy
300,"#NODALTemas ✍️ #Colombia 🇨🇴: camino a unas elecciones claves para la región

La primera vuelta de las elecciones presidenciales en #Colombia se realizará el 29 de mayo, en medio de una crisis económica, financiera, sanitaria y un alto descontento social 🔻 https://t.co/bKuutASnwF",negative,sadness
428,"EnerNews | El peso del petróleo en la ruta de los candidatos en Colombia

👉 https://t.co/8ShA3O33SD

#petróleo #Colombia #Elecciones https://t.co/ipVNfs8Zhv",neutral,fear
370,FRAUDE DE LA IZQUIERDA ANULA LAS ELECCIONES EN COLOMBIA https://t.co/ua35EWyuJn,negative,sadness
34,"@ELTIEMPO Que lo diga antes de las elecciones en Colombia. Eso es un delito, claro que con estas cortes en Colombia vendidas a la izquierda todo es posible",negative,anger
266,1) COLOMBIA ELECCIONES 2022 ¿PUEDE HABER FRAUDE? 2) LA EXTRADICIÓN A NYC... https://t.co/FITOBhoZ2z via @YouTube,negative,fear
409,Robar votos y elecciones parece ser lo que está de moda a nivel mundial y nadie es culpable. Veamos cómo le va a #Colombia,negative,anger
509,"El régimen totalitaro uribista que rige e impera en la 'exrepública' de Colombia, está imponiendo sus actos terroristas en todo el país para decretar estado de sitio y no permitir elecciones presidenciales el 29 de mayo. Quieren aplazarlas.",negative,sadness
512,"@correawilly @CNE_COLOMBIA Leído los documentos provenientes de cada circunscripción territorial y de la internacional, se declaró el resultado de la Cámara por circunscripción internacional y se recibieron más de 1000 solicitudes y reclamaciones respecto de elecciones de Senado y Cámaras étnicas, …",neutral,sadness
70,"@Soylaauraaa @richiparedesh Dios que angustia. Ojalá alguien haga algo. Que impotencia. Si quieren que se queden con las elecciones, pero que dejen a Colombia en paz.",negative,anger
18,"@_RoqueCastro No se procupen. Existe la alternativa que aplicaron el 19 de abril de 1970 cuando le robaron las elecciones a Gustavo Rojas Pinilla y el ""establecimiento"" colombiano crea el M-19, Movimiento 19 de Abril. @ejdecena 
https://t.co/fvxvtCKznD",negative,anger
494,"Señor @AlvaroUribeVel asfixiado hasta mas no poder, sembrando terror social en la costa, sepa que Colombia despertó y esta es la misma payasada de 1 mes antes de elecciones. Firmes con Petro, un cambio por la VIDA",negative,sadness
528,#QuienRespondePor la afirmación de Sanchez Cristo de que Francia es la Vicepresidenta de Colombia ?. Hasta donde se las elecciones son el próximo 29. Que no te traicione tal facilmente el subconsciente,negative,sadness
323,"Como hace un estado @IvanDuque para permitir que todo un  pais este secuestrado por el paramilitarismo  y no hace nada
Contra los pobres, los estudiantes,  los campesinos y los líderes sociales pone toda la fueza @COMANDANTE_EJC 
Este próximo elecciones colombia dira no masURIBE https://t.co/aqwKO4LxuH",negative,sadness
443,"Petro promete reanudar relaciones diplomáticas con Maduro si gana elecciones en Colombia
#TalCual #ClaroyRaspao #AmigosDeNuevo 
https://t.co/Kpm7VZydwZ https://t.co/xyy0uPwwzZ",negative,sadness
232,"LAS FARC se van de frente con #GustavoPetro. 
Y decían que Juan Manuel Santos no había negociado el país con las FARC. Ahí están, a punto de quedarse con él. Tan linda que es Colombia pero si no la defendemos en estas elecciones la perderemos para siempre. https://t.co/ijkgDmdxiD",neutral,fear
389,"Estos son los tarjetones con los que Colombia ha votado a la presidencia en 28 años:

https://t.co/7jcyCwQuni",neutral,sadness
434,"Ya no me quedan dudas que el ""paro armado"" fue orquestado desde el Ubérrimo! Días paramilitares quemando buses, disparando contra los civiles y todo el terrorismo CON la indiferencia CÓMPLICE  de @Diego_Molano Y @COMANDANTE_EJC Campaña política sangrienta.
https://t.co/99pr8DragM",negative,sadness
