,full_text,sentiment,emotion
143,"Estas elecciones hicieron una radiografía de todos los problemas fuertes de Colombia: La violencia, el desconocimiento de la constitución, la corrupción, el afán del gobierno de turno por evitar que les saquen los trapitos al sol, la poca ética de los medios, la ignorancia.",negative,anger
3,Petro ahora es el Capitán América o mejor dicho el Capitán Colombia de ganar las elecciones. No soltara el escudo ni para dormir 😂 https://t.co/k56Dv7id1J,negative,joy
623,"@lafm tremendo informe de la posible corrupción en el fraude del pasado 13 de marzo a la Colombia humana le asignaron 24 mil jurados que si votaron 2 veces cada uno significaría el robo más grande en Colombia, y el registrador intento quitar la huella y la firma de las elecciones",positive,joy
288,🚨ALERTA COLOMBIA🚨Si de verdad quieres hacer parte de la historia y participar activamente en estas elecciones. VINCÚLATE Como TESTIGO ELECTORAL Contribuye a que los COMUNISTAS En Colombia y el mundo nos no vuelvan a cometer fraude electoral.Inscríbete vigílalos y no nos dejemos,neutral,joy
455,"Mi match electoral no puede ser más cierto 😂🥰 @sergio_fajardo  ¡vamos con toda! 💚 #MatchElectoral  

Para conocer quién sería su match más acorde a sus posturas económicas y sociales para la presidencia: https://t.co/Hb5yhh8elH y mandan fotico a ver que les sale 🤩🧐 https://t.co/NG4X9fRwCa",positive,joy
233,@G_ANDRES_CORZO @Roberto_Trobajo @FicoGutierrez @CNE_COLOMBIA Esas elecciones parlamentarias deben ser anuladas.,negative,anger
112,"Procuraduría alerta que 2925 jurados de votación están inhabilitados para estar en las presidenciales.
6 de mayo 2022
https://t.co/J4x8h9QGBR",neutral,joy
205,Se quitó la careta. .......Petro promete reanudar relaciones diplomáticas con Maduro si gana elecciones en Colombia https://t.co/68tVxXzgeM,negative,fear
250,"@Salu_Macallan8 @FuerzasMilCol @PoliciaColombia NO IMPORTA que salgamos a votar 20 millones por @FicoGutierrez ,El registrador ""Tibisay VEGA"" y el @CNE_COLOMBIA al servicio de las 2 Prostitutas de la Justicia,""La suprema y La constitucional,se van a robar las elecciones a favor de ""PETRO"" ya se robaron las parlamentarias OJO!!",negative,anger
137,"@ambar_ponte @DiegoFi27933574 @brisa7766433br1 @PGN_COL @moecolombia @CNE_COLOMBIA ADELANTE CON LA TUTELATÓN. QUIEN SE APUNTA??' ...ALLI GANAMOS, LOS BUENOS, QUE SOMOS MAS; FRENTE AL #PACTOVEGAPETRO PARA ROBARSE LAS ELECCIONES. SOMOS MAS UNIDOS https://t.co/KpcXgLOFOJ",positive,joy
66,@NTN24 Ayúdenos Claudia en@el@exterior que las ong hablan mal del colombia y creen buenos a los bandidos guerrillero … nos quieren Tovar las elecciones,negative,anger
109,"Qué buena esta herramienta de @elespectador para encontrar el candidato afín a la visión de país que uno quiere. #Recomendada ✅
Útil y pedagógica. 
#MatchPresidencial 
https://t.co/mIcCgFHjXy",positive,joy
44,"@losdanieles ¿Sería posible conocer sus argumentos (de todo el equipo de los danieles) acerca de por quién ""votarían""? Me y nos yudaría mucho a una cantidad de personas que no tenemos claro cómo aportarle a Colombia en las próximas elecciones.",neutral,joy
213,"#Video | Solo un candidato lo ha logrado en la historia reciente de Colombia: Álvaro Uribe Vélez en las elecciones del 2002. 
https://t.co/3nemYfAN3A",neutral,sadness
230,En Colombia hace falta un presidente como @nayibbukele que no le teme a nada y va de frente contra las fuerzas oscuras aliadas con políticos que lo único que buscas es inestabilidad en el país previo a elecciones.,positive,sadness
480,@CARLOSFMEJIA @gabriel_donado @infopresidencia @FiscaliaCol @PGN_COL @CNE_COLOMBIA El pueblo colombiano debería pararse la raya y exigirle al gobierno q hasta q no sé garantice imparcialidad en la registradurías no se efectuarán elecciones es mejor esperar unos días unos meses y no un régimen esclavizante d por vida con el dolor de q fue un fraude de traidores https://t.co/u0MehMoPjA,negative,fear
547,"@UltimaHoraBLU Casi 2 millones de votos enredados, miles de jurados votando doble, pero para el Tribunal eso no fue suficiente. OJO COLOMBIA A VOTAR por @FicoGutierrez nada de salir de puente, paseo, ni pereza porque se van a robar las elecciones y mas fácil les queda si votamos pocos. @ghitis",negative,fear
609,"Con la extradición de Otoniel, se llevaron un posible muy apoyado candidato a la Presidencia de Colombia en las próximas elecciones.",negative,anger
400,"El Consejo Nacional Electoral @CNE_COLOMBIA  envió concepto jurídico al Tribunal de Cundinamarca en el que pide que no se suspenda al registrador Alexander Vega. 

Según el organismo electoral, las elecciones legislativas cumplieron con todas las garantías de transparencia.",neutral,fear
488,"El candidato presidencial del Pacto Histórico retomó su actividad en tarimas, a pesar de las amenazas que denunció esta semana. Cúcuta y Valledupar son las ciudades en las que reanudó su agenda.
https://t.co/kDmmaQuF1v",positive,joy
368,"@tinagus2000 Evidentemente la persecución judicial, la aceleración de cosas, las trabas del @cnegobec para la inscripción , el viaje de la fiscal a Colombia y el papel de otras instituciones influyeron en la victoria de Lasso. Al otro candidato lo desgastaron, mucha antes de las elecciones.",neutral,sadness
57,"@Danielacad3 FICO PRESIDENTE Y SIN TANTA VUELTA
Y Petro el candidato eterno, que alguien le haga un dibujito ya que le hemos dicho en repetidas ELECCIONES que Colombia NO lo quiere y el nada que entiende y pretende robarse las elecciones a fraude , amenazas , terror o comprando conciencias",negative,anger
354,"Atención Colombia!!! 

#LaOrdenVieneDeArriba es la manera como nos quieren robar las elecciones...

100 twitts más!!!
#LaOrdenVieneDeArriba",negative,sadness
297,"""Lo que está viviendo Latinoamérica, cortesías de los procesos del Foro de Sao Paulo, se va poniendo realmente delicado. Hay que estar pendiente de lo que sucede en Chile y Perú, previo a las elecciones de Colombia."" @Noelleal",negative,fear
144,@NilsonJavierB @eliecer_e @CNE_COLOMBIA @moecolombia @DELAESPRIELLAE @AndresPastrana_ @PalomaValenciaL @RevistaSemana @CConstitucional @CorteSupremaJ @DefensoriaCol @USEmbassyBogota @felipesancheztv @consejodeestado Vega lo que debe es ir preso y anulación de esas elecciones.,negative,anger
7,El izquierdista Gustavo Petro lidera encuestas de cara a las presidenciales en Colombia https://t.co/tpk8aLcoE3 via @France24_es,negative,joy
289,O sea que el  miserable de Macías reconoce que en Colombia es Fácil robar elecciones. Bellaco.,negative,anger
173,"#ColombiaDecide | Federico Gutiérrez estuvo en San Andrés y la Guajira, analizó el panorama ante la disputa de mar con Nicaragua y aseguró que no dialogaría con el Gobierno de Daniel Ortega. Más en https://t.co/0Rr4ts0rOv https://t.co/Au02d1r31M",neutral,joy
49,Ojalá las elecciones en Colombia también se desarrollen en Paz. Pero hay territorios donde la guerra civil continua y hay presencia de Carteles de droga. El Ejército de Colombia es el responsable de garantizar condiciones a votantes,negative,anger
45,"Aprovechando la coyuntura del PARO ARMADO en Colombia, voy a hacer la siguiente encuesta sin artimañas de formulación.

Tu experiencia personal de las elecciones es:

A) Un proceso libre y democrático de deliberación racional
B) Un ABSURDO",negative,fear
138,Mi foto según el Match Presidencial de @elespectador @cifrasyconcepto El candidato que me salió sí corresponde a mi posible voto. Si no lo han hecho les dejo el link. https://t.co/FA4Qjpwir0 https://t.co/bNziTOmBCr,positive,joy
197,"@PATATAdibujo Total que bajeza, no eso no se hace, como duelen estás elecciones en Colombia, por un lado los candidatos con hambre de poder, por el otro los colombianos aburridos porque estamos en el escenario del menos peor y pa rematar un odio brutal entre todos, Colombia dueles",negative,sadness
580,"@marthaperaltae @Diego_Molano ""...coalición más grande del Congreso y la más votada en la historia de Colombia..."", ¡el ROBO mas grande de la historia de Colombia! querrá decir. Nos robaron el plebiscito y no hicimos nada, ¿vamos a permitir que nos roben éstas elecciones?
https://t.co/9vi3UmzfK2",negative,sadness
617,"Petro se está convirtiendo en un peligro para la seguridad nacional de Colombia. 

https://t.co/86BnUWZIVc",negative,fear
179,@Registraduria @PGN_COL @CGR_Colombia @moecolombia me sorprende tanta campaña para demostrar claridad de las elecciones y ni así solo saben decir fraude pero nunca los veo en las verificaciones,negative,anger
48,"@HELIODOPTERO @cataboc El propósito es que halla elecciones en una Colombia aterrorizada. No podemos caer nuevamente en la trampa, votemos bien. No podemos permitir que el innombrable siga gobernando. Nuestro país necesita un cambio urgente.",negative,fear
118,"@CARLOSFMEJIA @infopresidencia @FiscaliaCol @PGN_COL @CNE_COLOMBIA #PorMiPaísYo Yo exijo garantías para las elecciones Presidenciales, No hay garantías electorales con el Registrador Vega.",negative,anger
330,"A 23 días de elecciones el Registrador Nacional un corrupto pegado y atornillado al poder, con este tipo que Colombia desconfía es seguro que nos van a robar las elecciones @Registraduria @CNE_COLOMBIA @moecolombia @IvanDuque presidente líbrenos de esta plaga la @PGN_COL no pudo",negative,fear
355,"@LEO06076235 @waldoalarconho1 @CNE_COLOMBIA @Registraduria @PGN_COL @MiguelA00036444 @PAME3_02F @marco_caldono @HdoPinillaPatin @mariubenoit @Andres_S_Co Cómo quiera que sea van a colocar al delincuente ese, robándose las elecciones de una manera bien descarada cómo hicieron en Chile y en Perú. https://t.co/SdnOWbygg1",negative,fear
477,¡Es indignante lo que ocurre en Colombia! Estamos ante un fraude electoral y nuestro registrador sigue en el cargo. #ElRiesgoEs no repetir las elecciones y tener un Congreso ilegítimo. https://t.co/lxMRgs9kPo,negative,sadness
170,"¿Qué comunica Luis Pérez con su forma de vestir? En este nuevo capítulo de #ElHiloEE le contamos.
https://t.co/BQkQzsnqUW

#Elecciones2022 #ColombiaDecide https://t.co/wN9s5TcbbW",neutral,joy
543,"#Elecciones2022 La variación anual del IPC llegó a 9,23% en abril, según el informe presentado por el @DANE_Colombia. 

Esto dijeron los aspirantes a la Presidencia sobre el dato, el más alto en 21 años ➡️ https://t.co/3LdhHDRL0M https://t.co/lpZU4PtSEO",negative,fear
338,"No encontraron otra alternativa que llenar de miedo a Colombia, utilizan sus paramilitares para ganar elecciones. Es ahora o nunca @petrogustavo",positive,fear
385,"Actualidad, Elecciones, Manipulación Social  y Agenda del Miedo en Colombia. https://t.co/tN0PbrCr22",negative,fear
9,@Manuel_more17 Es increíble todo lo que pasa en Colombia por una simples elecciones,negative,fear
104,"@PGN_COL @RedMasNoticias @NoticiasCaracol @NoticiasRCN @elespectador @ElNuevoSiglo @AtlanticoEmi @larepublica_co @elheraldoco @RevistaSemana @BluRadioCo Y es que la procuraduria existe en colombia ?vea ps ,la hora de aparecer a 15 dias de elecciones presidenciales cuando ya no hay nada que hacer muy charros",negative,anger
279,@Diego_Molano @COL_EJERCITO @mindefensa @ArmadaColombia @FuerzaAereaCol @DirectorPolicia @FuerzasMilCol @IvanDuque @infopresidencia NARCOPARAURIBISMO GENOCIDA OPERANDO SINIESTRAMENTE EN LLAVE CON EL CLAN DEL GOLFO PARA METER MIEDO A COLOMBIA Y ROBARSE LAS ELECCIONES DEL 29 DE MAYO.,negative,anger
128,@BOLIBAR2 @AndresPastrana_ @santiagoangelp Dios lo oiga!!!  🆘Colombia!  No hay garantías para las elecciones presidenciales 2022!!! @Almagro_OEA2015 @PGN_COL @moecolombia @Transparente1co @MinInterior @marcorubio @MaElviraSalazar @cayetanaAT @IvanDuque @mluciaramirez @soyfdelrincon @patriciajaniot 🆘Colombia!!,negative,fear
348,"El 29 de mayo, serán 
Las Elecciones en Colombia. https://t.co/k01o3i9ero",neutral,sadness
394,Uribe y sus aliados siembran zozobra para suspender elecciones en colombia 🇨🇴 https://t.co/wPM7Wft8bo,negative,fear
78,"En #QuímicaEnLaFórmula, la candidata Ingrid Betancourt contó qué tanto sabe de su fórmula, en el camino a la Presidencia de Colombia ⬇️ https://t.co/KTgkWN1G2H",neutral,joy
229,"@NilsonJavierB @CNE_COLOMBIA @moecolombia @DELAESPRIELLAE @AndresPastrana_ @PalomaValenciaL @RevistaSemana @CConstitucional @CorteSupremaJ @DefensoriaCol @USEmbassyBogota @felipesancheztv @consejodeestado NO IMPORTA que salgamos a votar 20 millones por @FicoGutierrez ,El registrador ""Tibisay VEGA"" y el @CNE_COLOMBIA al servicio de las 2 Prostitutas de la Justicia,""La suprema y La constitucional,se van a robar las elecciones a favor de ""PETRO"" ya se robaron las parlamentarias OJO!!",negative,anger
301,"Se sabía. No van a dejar ganar legalmente al próximo presidente @FicoGutierrez , le van a robar las elecciones. Ya perdimos, se tomaron el poder definitivamente. 

#ElRiesgoEs #QuienRespondePor #Colombia #ColombiaDecide #RCN #PetroCorrupto @Salu_Macallan8 @ArgiroCasta888 https://t.co/T9obCGmyk9",negative,fear
12,"A caso en Colombia hay Procuraduría? O si existe está sin cabeza? Las elecciones al Congreso fueron un fraude, hay que anularlas y repetirlas; hay que cerrar el CNE y sacar a todos en la Registraduría, la mayoría para una CARCEL https://t.co/wSfZAJfJcX",negative,anger
54,"fallas que encontró  @PGN_COL en elecciones a Congreso https://t.co/6dpBhQIKtW y a pesar de todo los aliados de Petro.. Tibisay Lucena C @CNE_COLOMBIA @Doris_MendezC son tan descarados en afirmar que Las elecciones de congreso fueron transparentes , nos van a robar de nuevo",negative,anger
535,"🇨🇴 QUE COMIENCE EL SHOW
COLOMBIANO (CAMINO A ELECCIONES PRESIDENCIALES EN COLOMBIA).

A 23 dias para la primera ronda presidencial, se devela el pacto que hay detras.

https://t.co/ugZhjFXZOD",negative,sadness
60,"El paro armado está hecho bajo la excusa de la extradición de Otoniel, esto creo más que todo es para meter miedo en la cercanía de las elecciones presidenciales, no sé a que candidato perjudicaría más? 
Pero volvimos a las épocas muy oscuras de la guerra en Colombia.",negative,fear
244,#ColombiaDecide Candidatos presidenciales explican cómo combatirían la alta inflación en Colombia https://t.co/ah4JhNjfpf,neutral,anger
510,"@lut_gonzalez @SoyAlejoGomez @Diegolizarazol @petrogustavo @sergio_fajardo Exacto, con gente como fajardo que solo le importan sus propios intereses la que resulta quemada es colombia, o mire como nos fue con Duque.

Por eso digo que desde el 2018 esta quemado para estas elecciones, el pueblo no olvida.",negative,sadness
494,"Señor @AlvaroUribeVel asfixiado hasta mas no poder, sembrando terror social en la costa, sepa que Colombia despertó y esta es la misma payasada de 1 mes antes de elecciones. Firmes con Petro, un cambio por la VIDA",negative,sadness
22,"Asesinado militante campesino del Pacto Histórico en Colombia

Pese a aproximarse las elecciones presidenciales en Colombia, la violencia sigue en aumento y está vez acabó con la vida de un militante campesino del Pacto Histórico

#JuventudDeportivaDeOro
https://t.co/ld4jfHeNCk https://t.co/Z75KVwQkH3",negative,sadness
26,"@ghitis Esto solo demuestra que la derecha en Colombia es tibia, es cobarde. Si no, miren al @Registraduria, se robó las elecciones al Senado y nada hicieron los de la supuesta derecha.",negative,anger
96,¡TOMA NOTA! La violencia del conflicto armado en Colombia resurge antes de las elecciones https://t.co/fPOo1Fwjq7,negative,sadness
527,"En Colombia los amigos de @AlvaroUribeVel haciendo de las suyas!
Recuerden que hace falta 23 días para las elecciones y necesitan vender el cuento de la seguridad democrática a sangre y fuego. https://t.co/Zr9BgNQys8",negative,sadness
486,"@PGN_COL @RedMasNoticias @NoticiasCaracol @NoticiasRCN @elespectador @ElNuevoSiglo @AtlanticoEmi @larepublica_co @elheraldoco @RevistaSemana @BluRadioCo Las elecciones en Colombia fueron un fraude debe anularlas y las de presidencia deben aplazarlas no hay GARANTÍAS, hubo un PACTO DE ROBO Y ATRACÓ AL PAIS",negative,sadness
402,"@ignaziololo1 QUE EL MUNDO CONOZCA LO QUE HACEN PARA MANTENER A LOS MIEMBROSS DEL NOM GOBERNANDO, OJO COLOMBIA QUE TIENE LA MISMA RECETA PARA LAS ELECCIONES DE  MAYO, VAN A QUERER DAR COMO GANADOR AL CANDIDATO DE LA IZQUIERDA, LO MISMO QUE HICIERON EN ELECCIONES PARA SENADORES.",negative,sadness
310,"@CARLOSFMEJIA @infopresidencia @PGN_COL @FiscaliaCol @CNE_COLOMBIA Si la Dra Cabello no se pronuncia y no aparta al Registrador y se roban las elecciones como las del congreso,, va tener culpabilidad porque hay pruebas suficientes,, y la corte que lo eligió también es cómplice si no se pronuncian y lo apartan del cargo, eviten algo peor,🇨🇴🇨🇴🇨🇴",negative,anger
519,"Los q apoyan a terroristas, bravos con RCN porq muestra a Colombia su verdadera cara siniestra. Es q la realidad hay q mostrarla, son asesinos que nos quieren gobernar https://t.co/SSyfXEHYXy",negative,anger
515,"@ElDelMedallo @teffygiraldo06 Y va subiendo la tasa de asesinatos en Colombia, con el nuevo terrorismo pre elecciones. ¡NO SON BUENOS DÍAS!",negative,fear
347,@mindefensa @infopresidencia @PoliciaColombia @FuerzaAereaCol @IvanDuque @FuerzasMilCol @GobDeBolivar @GobCordoba_ @GobSucre si se van a reunir  con  sus amigos aliados del clan del golfo para mirar como da;an las elecciones para este 29 de mayo eso es lo único que hace este NARCOGOBIERNO FAVORECER A PARAMILITARES Y LAS MAFIAS EN COLOMBIA,negative,fear
141,Bueno colombia entonces nos vamos a calar al registrador Alexander Vega en las elecciones presidenciales porque a él no le da la gana de renunciar ni los hijueputas poderes de control le piden la renuncia,negative,anger
381,(Elecciones Colombia: ¿qué muestran las más recientes encuestas presidenciales?) publicado en https://t.co/XJ7xIbDAXM - https://t.co/kBmI6ABhaM https://t.co/iDU3rbQpNu,neutral,anger
163,"@petrogustavo #pactopicota nos más terrorismo Gustavo! no más asesinatos están acabando con Colombia, no sigan amenazando a las personas por el voto.
Las elecciones se ganan con propuestas reales, no con sangre.",negative,sadness
461,"#Política #Colombia | Uno de los vehículos portaba en su parabrisas un distintivo que lo identificaba como parte de la Alcaldía de Medellín.
https://t.co/LDYchqsr08",neutral,fear
437,"#Colombia: “En un discurso, el aspirante a la Casa de Nariño prometió restablecer las relaciones diplomáticas y consulares con #Venezuela, así como la apertura de la frontera común que se interrumpió desde 2015 por orden de Nicolás Maduro”

#Latinoamérica https://t.co/vriRjpHlPD",neutral,fear
162,"@WRadioColombia @ernestomaciast La gente se está preparando en todas las ciudades para evitar que a quienes apoya este señor Macías cumplan el objetivo que no lograron en las elecciones al senado. 
https://t.co/0KhoxnIwgR",neutral,anger
546,"@GustavoBolivar Debieran inventar algo diferente están igual que Chávez y Maduro cada vez que vienen elecciones inventaba guerras con Colombia, que había intereses en matarlo y ustedes igualito inventan enfermedades, atentados etc, etc.",neutral,joy
599,"@Noelleal Hay gente tan estúpida, que creen en unas posibles elecciones en Venezuela, que NO va a perder la tiranía y súmale si gana petro en Colombia... El narcotráfico en México, va ser un juego de bebés, con lo que va ser el narcotráfico en Venezuela y Colombia. El último apague la luz",negative,anger
167,"@AlvaroUribeVel El creador del paramilitarismo en Colombia es usted señor , además quien debe garantizar la seguridad es la marioneta que puso de presidente, ahora como van perdidos en las elecciones porque el inútil de Fico les salió peor que Duque, toca sacar el truco llenar de terror",negative,anger
155,@PGN_COL @RedMasNoticias @NoticiasCaracol @NoticiasRCN @elespectador @ElNuevoSiglo @AtlanticoEmi @larepublica_co @elheraldoco @RevistaSemana @BluRadioCo tienen las elecciones cuadradas para que gane el hampón de @petrogustavo como sea.Yo no creo en la @Registraduria ni en @IndraenColombia que tiene cuestionamientos de su software en otros países pero la @CGR_Colombia @PGN_COL @CNE_COLOMBIA pasan de agache y no dicen ni hacen nada,negative,anger
413,"Colombia es un país olvidado por sus dirigentes , cada dia hay mas hambre , inseguridad y pobreza.  Que lastima que en estas elecciones nos toque escoger una vez más por el menos malo. #nosesalvaninguno #ColombiaVota2022",negative,fear
573,"#EnVivo Match presidencial: descubra su candidato ideal para las elecciones presidenciales en Colombia
https://t.co/wR0HWCjnIQ https://t.co/Do4GVNQ6SO",neutral,sadness
123,@ernestomaciast @Registraduria @PGN_COL tienen las elecciones cuadradas para que gane el hampón de @petrogustavo como sea.Yo no creo en la @Registraduria ni en @IndraenColombia que tiene cuestionamientos de su software en otros países pero la @CGR_Colombia @PGN_COL @CNE_COLOMBIA pasan de agache y no dicen ni hacen nada,negative,anger
542,Esta inversión en pauta publicitaria que puede ser decisiva en el momento de las elecciones y que pueda variar resultados se hace bajo la mirada complice de @GoogleColombia que a nivel global tiene políticas publicitarias que extrañamente no se siguen en Colombia.,negative,sadness
211,"¿Por qué cree usted que debe ser suspendido Alexander Vega, Registrador Nacional del Estado Civil a 23 días de las elecciones presidenciales en Colombia? Responde el abogado constitucionalista ➡️ @Germancalderon1 en diálogo con @JeffersonNTN24 Directora @CGurisattiNTN24 ⬇️ https://t.co/HpbMJ16s1T",neutral,sadness
115,Haga “match” con la elección presidencial | EL ESPECTADOR https://t.co/nl4e0pwVr4,neutral,joy
583,"#ElRiesgoEs @CNE_COLOMBIA @Doris_MendezC , a pesar de ver el robo Monumental por parte del corrupto @Registraduria en Las elecciones de congreso afirman que todo fue transparente, uno roba.. @Registraduria y los otros @CNE_COLOMBIA lo encubren, saben que no tenemos @PGN_COL https://t.co/e8QPkTGVLT",negative,fear
558,En la era duque una era de violencia terrible su favoravilidad está en un 17% Q se reflejará este 29 de mayo creo que serán las elecciones más votadas de la historia de Colombia según lo que escucho votarán  ❌ personas que jamás en su vida an votado y creo Q será por el cambio,negative,fear
178,"@jarizabaletaf @NanaGioys Lo que puso al @CeDemocratico en el senado y a Duque como presidente en 2018 ahora resulta que es un “torcido” sólo porque no es de su lado

Piden la salida del registrador y se ponen a chillar como hizo el perdedor de ésos tiempos. 
Uribestias = Mamertos.
https://t.co/Zwz6ilaQqK",negative,anger
379,"Hice el ejercicio de la Match Presidencial del @elespectador.

Me gustó. Creo que me define ideológicamente. Lo más importante es que me deja claro por quien no debo votar.

Aquí les dejo el enlace para que hagan el ejercicio. 

https://t.co/jHXsHZWoDO https://t.co/nJsUylMydh",neutral,fear
130,"Se acercan las elecciones presidenciales en Colombia y las comparaciones con Venezuela han sido inevitables.  ¿Está Colombia como Venezuela? #Análisis  por @jgmartinez522

Haz clic en el video para más detalles 👇
 https://t.co/zfKDhPWfAK",neutral,fear
299,“La Procuraduría General de Colombia descubrió que 2925 aspirantes a jurados de votación para las presidenciales del próximo 29 de mayo están inhabilitados para ejercer funciones públicas” https://t.co/2MCo0SBpog #Elecciones 🇨🇴 por @gabrielamor,negative,fear
362,La. Justicia en colombia es una mierda. El registrador va a torcer las elecciones. Donde esta el presidente par aq suspendan. Retiren del cargo a ese perro https://t.co/l3ofo0FE2l,negative,anger
459,"¿Vamos a terminar en que para subirse al Metro de Medellín, al bus de Envigado, al Transmetro de Barranquilla o al avión de Avianca habrá que demostrar el voto por alias ""Fico""?

https://t.co/f7CDOrUAEd",negative,fear
415,"@JulianRoman @IvanDuque A los Colombianos no le queda otro  camino: Votar contra todo lo que quieren ver a Colombia vuelta un mierdero y perdón por la palabra,pero es lo más decente para describir lo que   convierte un populista dictar,a un pais.antes y despues de elecciones.Atte.Democraciasinmiedo",negative,anger
38,"Con apoyo de @CNE_COLOMBIA @Doris_MendezC nos va a robar Las próximas elecciones presidenciales,  ahora está suplantando a @FiscaliaCol atacando a @CeDemocratico para defender sus aliados los parásitos izquierdistas disfrazados de docentes @fecode . https://t.co/wBM1ge2mcZ",negative,anger
157,"🤣😂🤣 y se les llena la boca diciendo ...lleno total. Así viven, de fantasías! #fico #FueraPetro #fueraextremaizquierda  #petro #Colombia #Elecciones https://t.co/La0TI0hmqg",negative,anger
417,@ozuismysenpai Pillá https://t.co/fnZFeKA3fz,neutral,fear
192,"@PuertaRestrepo4 Pilas amigos colombianos que este tipo @MashiRafael se robó desde la esperanza hasta la banda presidencial de El Ecuador, de billete ni hablar suerte en las elecciones x una colombia sin comunismo",negative,fear
153,"¿Preparados para la guerra civil que se nos viene si la @Registraduria, el @CNE_COLOMBIA, y el @consejodeestado se roban las elecciones?",negative,fear
283,"Una de las cosas más me impactó de realizar este especial fue descubrir que a menos de un mes de las elecciones aún hay candidatos que no han presentado un plan de gobierno 👀

Averigua quiénes en @dpl_news ⬇️
 
https://t.co/dm0lm5YnlH",negative,fear
111,"El candidato a la Presidencia de Colombia Gustavo Petro, anunció este viernes que retomará las relaciones diplomáticas con Venezuela si gana las elecciones y llega a la jefatura del Estado colombiano.",neutral,joy
258,"#Video ¿Cuántos votos necesitaron Duque y Petro para ir a segunda vuelta en 2018?

https://t.co/aS2FPlEMss https://t.co/QeJ0A1fnBe",neutral,joy
77,@PGN_COL @moecolombia @Transparente1co @MinInterior @CNE_COLOMBIA @IvanDuque @mluciaramirez @FiscaliaCol 🔴🔴QUÉ ESTÁN ESPERANDO PARA ACTUAR???  HAY SUFICIENTES PRUEBAS DE FRAUDE EL 13 DE MARZO!!🆘NO HAY GARANTÍAS PARA LAS ELECCIONES PRESIDENCIALES EN COLOMBIA‼️@Almagro_OEA2015 https://t.co/zgcvhu5HSj,negative,anger
94,"‼️ESTE ES EL NÚMERO UNO EN LA @Registraduria CUMPLIENDO
CON LA “MISIÓN” y “VISIÓN”DE
NEGOCIAR RESULTADOS EN LAS
ELECCIONES DE COLOMBIA‼️ https://t.co/dpErXAOzS1 https://t.co/OvRAyhSRG8",neutral,joy
262,@AlvaroUribeVel Ud y el gobierno son los dueños del paro armado! Colombia ya no les cree esas mañas que se inventan faltando medio mes para las elecciones para vender al Uribismo como los bienaventurados dadores de seguridad democratica! #OjoConEl2022 #OjoConElVoto,negative,anger
24,"Puedo apostar, que detrás de todo lo que está sucediendo hoy en Colombia, está la mano siniestra de un venezolano especializado en hacer ganar elecciones a la derecha Fascista.
El mismo que los hizo ganar con el NO a la paz.",negative,fear
408,"Eso le pasa a @sergio_fajardo
por coqueteos con el viejito populista y ""presuntamente"" corrupto..  
https://t.co/O4oszWzKLW",negative,sadness
593,"👉 Nueva Encuesta para la opinión pública en General:

✏️ Quedan menos de 95 días para Celebrar las Elecciones Presidenciales en Colombia.
La pregunta del Día?

💢 Quien Cree Usted que Gane las Elecciones Presidenciales de la República de 🇨🇴?

Vota y Reetwitea.",neutral,joy
372,"Es más que obvio que esa extradición de #Otoniel más que estrategia para silenciarlo, era la excusa para explotar este #ParoArmado y afectar así las elecciones, evitar que la gente se mueva a votar masivamente. #Colombia",negative,fear
404,"Petro promete reanudar relaciones diplomáticas con Maduro si gana elecciones en Colombia
#TalCual #ClaroyRaspao #AmigosDeNuevo 
https://t.co/Kpm7VZPOox https://t.co/KpaZYf7BID",negative,fear
69,"@Soylaauraaa @richiparedesh Dios que angustia. Ojalá alguien haga algo. Que impotencia. Si quieren que se queden con las elecciones, pero que dejen a Colombia en paz.",negative,anger
386,Procuraduría alerta que 2.925 jurados de votación están inhabilitados para elecciones Colombia via @ElColombiano https://t.co/i62hR3wv5r,neutral,fear
619,"@karinin7986 @juanitacatano Profe no se desgaste con esa señora su intelecto no le da para más por eso se chamusco en las pasadas elecciones,además esa señora debe de haber trabajado con la ""dea"" para poder que el partido CR le dieran el aval,recuerde que ella está en el partido más corrupto de Colombia",negative,anger
497,"Así reaccionaron algunos candidatos al alza de la #inflación Variación anual del IPC llegó a 9,23% en abril, informó el @DANE_Colombia . Esto dijeron los aspirantes a la Presidencia sobre el dato, el más alto en 21 años. https://t.co/KkxlGRIPCi via @Portafolioco",negative,anger
553,@twitneetor @ELTIEMPO @infopresidencia @PGN_COL @FiscaliaCol @CNE_COLOMBIA Tan transparentes como las de las elecciones pasadas?,negative,fear
433,"Mira esa mierda, osea va a unir Venezuela con colombia el Castrochavismo ""Restableceremos las relaciones diplomáticas y consulares con la República de Venezuela"": Petro https://t.co/nBJ4S67fpK",negative,fear
268,@G_ANDRES_CORZO @jarizabaletaf @FicoGutierrez @CNE_COLOMBIA POR ESO VAMOS A PERDER LAS ELECCIONES MIENTRAS ESTE ESA 🐀 @Registraduria,negative,anger
406,"🇨🇴El asesino y terrorista @AlvaroUribeVel  
A poco de las elecciones infunden terror en el #colombia como arma política en campaña, #ParoArmado el discurso del miedo para mantenerse en el poder por medio de su títere @FicoGutierrez",negative,sadness
317,"Con esta ley, que se intentó modificar varias veces en anteriores contiendas, la intención principal era asegurar que las campañas electorales se llevaran a cabo en condiciones igualitarias y transparentes.

#Elecciones2022 #ColombiaDecide 
https://t.co/qRNy77hLm6",neutral,joy
